code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"SF","APOTEK ANJANI FARMA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","089663410715","","","JL. RAYA BANJARAN
BALEENDAH
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK ANNAFIS","KABUPATEN MAJALENGKA","JAWA BARAT","PT Lion Express","","","JALAN RAYA CIREBON BANDUNG DESA CICADAS
JATIWANGI
KAB MAJALENGKA  
JAWA BARAT","","","",""
"SF","APOTEK ANNE","KABUPATEN CIREBON","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081222001480","","","JL. WAHID HASYIM LEMAHABANG
KAB CIREBON",""
"SF","APOTEK ANNISA FARMA CIAWIGEBANG","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","","","","JL. RAYA CIAWIGEBANG
CIAWIGEBANG
KAB KUNINGAN  
JAWA BARAT",""
"SF","APOTEK ANNISA PURWAWINANGUN","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","","","","JL. IR H. JUANDA PURWAWINANGUN
KUNINGAN
KAB KUNINGAN  
JAWA BARAT",""
"SF","APOTEK ANNISA TIGA","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","087877711803","","","JL. SIMPANG CILODONG NO.1
CILODONG
KOTA DEPOK 16414
JAWA BARAT",""
"SF","APOTEK ANTA SYIFA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","08121473396","","","JL. TERUSAN JAKARTA NO.163
ANTAPANI (CICADAS)
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK ANTARA","KOTA BANDUNG","JAWA BARAT","PAXEL","","","  '081220238615","","","JL. PAGARSIH BARAT NO. 285
BABALAN CIPARAY
KOTA BANDUNG
JAWA BARAT
",""
"SF","APOTEK ANUGERAH","KABUPATEN TANGERANG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081382831706","","","JL. RAYA PARUNG PANJANG
LEGOK
KAB TANGERANG 15820
BANTEN INDONESIA",""
"SF","APOTEK ANUGERAH BEKASI","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081213116891","","","JLN. M. YAMIN NO. 17, KP. PENDURENAN DUREN JAYA, BEKASI TIMUR
BEKASI TIMUR
KOTA BEKASI 17111
JAWA BARAT",""
"SF","APOTEK ANUGERAH FARMA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081932125042","","","JL. PASAR MODERN BINTARO KB 29 KEL. BINTARO JAYA
PONDOK AREN
KOTA TANGERANG SELATAN 15224 BANTEN
",""
"SF","APOTEK ANUGERAH FARMA LEUWIMUNDING","KABUPATEN MAJALENGKA","JAWA BARAT","PT. Adika Express","COD","","082315489657","","","JL. RAYA LAME NO.14
LEUWIMUNDING
KABUPATEN MAJALENGKA
JAWA BARAT",""
"SF","APOTEK ANUGERAH JAYA","KABUPATEN KULON PROGO","JAWA TENGAH","PT Lion Express","COD","","","","","JL. BROSOT NAGUNG
LENDAH
KAB KULON PROGO  
DI YOGYAKARTA",""
"SF","APOTEK ANUGERAH PALLAZO","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082122131214","","","JL. RUKO PALLAZO VILLA MUTIARA GADING 3 BLOK A 01 NO.17
BABELAN
KABUPATEN BEKASI 17610
JAWA BARAT",""
"SF","APOTEK ANUGERAH SEHAT","KABUPATEN SUKOHARJO","JAWA TENGAH","PT Lion Express","",""," '085600696698","","","JL. RAYA PASAR GAWOK RT.01/8
GATAK
KAB SUKOHARJO 
JAWA TENGAH
",""
"SF","APOTEK ANUGERAH SEHAT COBLONG","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. SADANG SERANG
COBLONG
KOTA BANDUNG  
JAWA BARAT",""
"SF","APOTEK ANUGERAH SOREANG","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","085318416861","","","JL. GADING TUTUKA 1 BLOK S 1 NO.9
SOREANG
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK ANUGRAH BERKAT","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0215667574","","","PASAR TOMANG BARAT LT DASAR BLOK A NO.29
GROGOL PETAMBURAN
KOTA JAKARTA BARAT 11440
DKI JAKARTA",""
"SF","APOTEK ANUGRAH CENGKARENG","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'02129024388","","","PERUM INTERKOTA BLOK C 4
CENGKARENG
KOTA JAKARTA BARAT 11750 
DKI JAKARTA",""
"SF","APOTEK ANUGRAH CIPUTAT TIMUR","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","085103031988","","","JL. IR H. JUANDA NO.71
CIPUTAT TIMUR
KOTA TANGERANG SELATAN 15412
BANTEN",""
"SF","APOTEK ANUGRAH FARMA KUNINGAN","KABUPATEN KUNINGAN","JAWA BARAT","PT Lion Express","COD","","02328911343","","","JL. DESA KALAPAGUNUNG NO.778
KRAMAT MULYA
KAB KUNINGAN 45553
JAWA BARAT",""
"SF","APOTEK ANUGRAH MEDIKA","KABUPATEN SUKABUMI","JAWA BARAT","PT. PANCA KOBRA SAKTI","","","","","","JL. NASIONAL WARUNG KIARA
KAB SUKABUMI
JAWA BARAT",""
"SF","APOTEK ANUGRAH SAKTI FARMA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02189109639","","","JL. IMAM BONJOL NO.23
CIKARANG BARAT
KABUPATEN BEKASI 
JAWA BARAT",""
"SF","APOTEK ANYAR FARMA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. GEGERKALONG GIRANG NO.143
KEC. SUKASARI
KOTA BANDUNG  
JAWA BARAT",""
"SF","APOTEK AQUARIUS","KABUPATEN MAJALENGKA","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","NET 30","","","","","JALAN AMPERA NO 145
KADIPATEN
KABUPATEN MAJALENGKA  
JAWA BARAT",""
"SF","APOTEK AR RAZZAQ","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","SEKO BARU RT.15/RW.7
PUNDUNGSARI TRUCUK
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK ARIF FARMA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","082120771225","","","JL. SAPARAKO NO.71
MAJALAYA
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK ARIF RAHMAN","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. ARIF RAHMAN HAKIM NO.5
WARUDOYONG
KOTA SUKABUMI 43132
JAWA BARAT",""
"SF","APOTEK ARLYDIA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","'02182612365","","","BEKASI TIMUR REGENCY BLOK B1 NO 1 MUSTIKA JAYA BEKASI
MUSTIKA JAYA
KOTA BEKASI 17155 
JAWA BARAT
",""
"SF","APOTEK AROFAT GSI","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","08972733319","","","JL. SULTAN HASANUDIN NO.12B
RT.02/RW.06 PERUM GSI
SUMBER
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK ARRA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","087873870001","","","JL. RAYA CIJERAH NO.231
BANDUNG KULON
KOTA BANDUNG 40213
JAWA BARAT",""
"SF","APOTEK ARRAYYAN","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","089660744741","","","DESA KARANGDAMPEL LOSARI
LOSARI
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK ARSAKHA","KABUPATEN SUKABUMI","JAWA BARAT","PAXEL","COD","","085722734976","","","JL. RAYA CICANTAYAN
CICANTAYAN
KAB SUKABUMI
JAWA BARAT",""
"SF","APOTEK ARSAYA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","082117411259","","","JL. CIUMBULEIT NO.109
CIDADAP
KOTA BANDUNG 40141
JAWA BARAT",""
"SF","APOTEK ARUBA FARMA","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02177554312","","","JL. RAYA PENGASINAN RT.001/002 NO.5 SAWANGAN
KOTA DEPOK
JAWA BARAT",""
"SF","APOTEK ARUMSARI","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","081222694229","","","JL. CENDANA RAYA BLOK SARANGADANG
DS. KECOMBERAN
TALUN (CIREBON SELATAN)
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK ARVEL FARMA","KOTA CIREBON","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","","","","JL. KUTAGARA NO.6E
KOTA CIREBON
JAWA BARAT",""
"SF","APOTEK ARWA FARMA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. KI AGENG TAPA
DESA GESIK TENGAH TANI
KABUPATEN CIREBON  
JAWA BARAT",""
"SF","APOTEK AS SHOFA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN. WIBAWA MUKTI 2 NO. 1
JATIASIH",""
"SF","APOTEK AS-SALAAM","KABUPATEN PURWOREJO","JAWA TENGAH","PAXEL","COD","","","","","JL. PRAMUKA NO.40
PURWOREJO
KAB PURWOREJO 54151 
JAWA TENGAH",""
"SF","APOTEK AS-SYIFA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","'085693555821","","","JLN RAYA PASAR SETU NO 2
SETU
KAB BEKASI 15314 
",""
"SF","APOTEK AS-SYIFA FARMA JAGAKARSA","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'02172733008","","","JL. SRENGSENG SAWAH RAYA NO. 2
JAGAKARSA
KOTA JAKARTA SELATAN 12630 ",""
"SF","APOTEK AS-SYIFA PURWOREJO","KABUPATEN PURWOREJO","JAWA TENGAH","PAXEL","COD","","","","","JL. PURWOREJO - WINONG KM.7
GEBANG
KAB PURWOREJO  
JAWA TENGAH",""
"SF","APOTEK ASERA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","085710135503","","","JL. RAYA CURUG PARIGI NO.11 (SAMPING INDOMARET)
CURUG
KAB TANGERANG 15810 
BANTEN",""
"SF","APOTEK ASHILA","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","'081210430742","","","JL. RAYA KALISUREN
TAJURHALANG
KABUPATEN BOGOR 16320 
JAWA BARAT",""
"SF","APOTEK ASIA FARMA","KABUPATEN SUKOHARJO","JAWA BARAT","PT Lion Express","COD","","","","","JL. JENDRAL SUDIRMAN NO.77
RT.2/RW.3 GUDANGSARI GAYAM
KAB SUKOHARJO  ",""
"SF","APOTEK ASKALA FARMA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. BONA BARAT BLOK U NO.17
KEL. CIKOKOL
TANGERANG
KOTA TANGERANG  
BANTEN",""
"SF","APOTEK ASPA FARMA","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","087789177795","","","JL. GANGGENG RAYA NO. 2A, SUNGAI BAMBU
TANJUNG PRIOK
KOTA JAKARTA UTARA  
DKI JAKARTA",""
"SF","APOTEK ASRI","KABUPATEN SLEMAN","JAWA TENGAH","PAXEL","COD","","082242011151","","","JL. ANGGAJAYA 2 KRANGKUNGAN CONDONG CATUR
DEPOK
KAB SLEMAN
DI YOGYAKARTA",""
"SF","APOTEK ASSAFFA","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD",""," +62 812-2372-0094","","","JL MUNDU LUAR NO 12
KOJA
KOTA JAKARTA UTARA 
DKI JAKARTA
",""
"SF","APOTEK ASSIFA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","089630517903","","","JL. SINDAGLAUT - CIAWI GAJAH
SEDONG
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK ASSYFA SILIH ASIH","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","08974796947","","","JL. RAYA MAYJEND SUTOYO TERSANA NO. DESA SILIHASIH
KEC. PABEDILAN
CIREBON JAWA BARAT 45193",""
"SF","APOTEK ASSYIFA CIBOLANG","KABUPATEN SUKABUMI","JAWA BARAT","PAXEL","COD","","","","","JL. KP TIPAR RT.005/11 CIBOLANG KALER
CISAAT
KABUPATEN SUKABUMI  
JAWA BARAT",""
"SF","APOTEK ASSYIFA FARMA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. GADING TUTUKA RAYA BLOK 1
SOREANG
KAB BANDUNG  
JAWA BARAT",""
"SF","APOTEK ASSYIFA FARMA CIDERES","KABUPATEN MAJALENGKA","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","","","","JALAN RAYA CIDERES BLOK CIDERES
DESA CIPAKU
KADIPATEN
MAJALENGKA  
JAWA BARAT
",""
"SF","APOTEK ASSYIFA PONDOK KASO","KABUPATEN SUKABUMI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JL. PONDOK KASO TONGGOH
",""
"SF","APOTEK ASSYIFA SADAMANTRA","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","COD","","0895359422285","","","JL. RAYA JALAKSANAN KOMPLEK RUKO SADAMANTRA
CILIMUS
KAB KUNINGAN
JAWA BARAT",""
"SF","APOTEK ASTIKA FARMA","KOTA TANGERANG","JAWA BARAT","PAXEL","COD","","0215636718","","","JL. BETET RAYA NO.19 PERUM 1
KEL. CIBODASARI
CIBODAS
KOTA TANGERANG 15810
BANTEN",""
"SF","APOTEK ASTREU FARMA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. KAYU TINGGI NO.18C
RT.03/RW.11 CAKUNG
KOTA JAKARTA TIMUR 13910",""
"SF","APOTEK ASY SYIFA","KABUPATEN KULON PROGO","JAWA TENGAH","PT Lion Express","COD","","","","","JL. TENTARA PELAJAR
BEJI WATES
KAB KULON PROGO  
DI YOGYAKARTA",""
"SF","APOTEK ASYABIYA FARMA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","02318846436","","","JL. KH. WAHID HASYIM
ASTANAJAPURA
KAB CIREBON 45181
JAWA BARAT",""
"SF","APOTEK ASYFA","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","PASAR JAYA SENEN BLOK 3 BLOK A LSB BKS NO. 267, 268, 269
SENEN
KOTA JAKARTA PUSAT 10410 ",""
"SF","APOTEK ASYIFA CILANGKAP","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081906481987","","","JL. GUDANG B1 NO.5
TAPOS
KOTA DEPOK 
JAWA BARAT",""
"SF","APOTEK ASYKA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","083813131180","","","JL. GEMPOL SARI RT 02/06 KP GEMPOL SARI
SEPATAN TIMUR
KABUPATEN TANGERANG 15520 
BANTEN
",""
"SF","APOTEK ATHALLAH","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JL. MESS AL
JATI SAMPURNA
BEKASI  
JAWA BARAT
",""
"SF","APOTEK ATING TORIK","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","082280000043","","","JL. CEBEK NO.93-95 SOREANG
KEC SOREANG
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK ATMINAH","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","082315957000","","","JL. JURANG NO.61
SUKAJADI
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK ATTIB MEDIKA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","081388040993
","","","JL. RAYA LOSARI
LOSARI
KAB CIREBON 45522
JAWA BARAT",""
"SF","APOTEK ATTIH MEDIKA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","081388040993","","","JL. RAYA LOSARI
LOSARI KAB CIREBON",""
"SF","APOTEK AULIA FARMA","KABUPATEN CIREBON","JAWA BARAT","PT Lion Express","","","'082216152223","","","JL. SINDANGLAUT - PABUARAN BLOK KARANGASEM
KARANGWARENG
KAB CIREBON  
JAWA BARAT",""
"SF","APOTEK AULIA FARMA ARJAWINANGUN","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. ARJAWINANGUN JAGAPURA
DESA GEGESIK LOR
GEGESIK KABUPATEN CIREBON  
JAWA BARAT",""
"SF","APOTEK AULIA FARMA SRENGSENG","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. SRENGSENG RAYA
KEMBANGAN
KOTA JAKARTA BARAT  
DKI JAKARTA
",""
"SF","APOTEK AURA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. DOMPYONG KALIMEKAR
KEC. GEBANG CIREBON
GEBANG
KAB CIREBON 45191 
JAWA BARAT",""
"SF","APOTEK AURA SEHAT","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA PUSPITEK
PAGEDANGAN
KAB TANGERANG BANTEN",""
"SF","APOTEK AVA JAYA CURUG","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081288985139","","","JL. RAYA CURUG
BELAKANG PASAR CURUG
CURUG
KABUPATEN TANGERANG 15810
BANTEN",""
"SF","APOTEK AVICENA","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","'087870633754","","","JL. RAYA TONJONG NO 42
BOJONGGEDE
KAB BOGOR  
JAWA BARAT
",""
"SF","APOTEK AVIS FARMA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. MAYOR OKING NO.12
BEKASI TIMUR
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK AWAL SEHAT","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","085939644279","","","JL. ANGGREK 1 NO. 1, KEL. LARANGAN INDAH
LARANGAN
KOTA TANGERANG 15156 BANTEN",""
"SF","APOTEK AYAH","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082174320154","","","JL. RAYA PASAR BOJONG TARUMA JAYA
BEKASI UTARA
KOTA BEKASI 17123
JAWA BARAT",""
"SF","APOTEK AYU JAYA FARMA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","082318055128","","","JL. GEBANG CILEDUG BABAKAN
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK AYUNDA","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","085647732999","","","JL. PRAMUKA ARGASUNYA RT.03/RW.04
HARJAMUKTI
KOTA CIREBON 45145
JAWA BARAT",""
"SF","APOTEK AZ ZAHRA GEBANG","KABUPATEN CIREBON","JAWA BARAT","PT Lion Express","COD","","087829616800","","","JL. PANGERAN SUTAJAYA HILIR
GEBANG
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK AZ ZANNAH","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","08119393246","","","JL. MERPATI RAYA KEL SAWAH LAMA
CIPUTAT
KOTA TANGERANG SELATAN  
BANTEN",""
"SF","APOTEK AZ-ZAHRA","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","'085883303929","","","JL. KOMP BATAN INDAH BLOK H NO 5 KEL KADEMANGAN
SETU
KOTA TANGERANG SELATAN  ",""
"SF","APOTEK AZ-ZAHRA TIGARAKSA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. ARIA WASANGKARA
PASAR TIGARAKSA
BANTEN 15720",""
"SF","APOTEK AZALEA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RUKO ARANA BLOK 2 NO.27
TARUMAJAYA
KAB BEKASI  
JAWA BARAT",""
"SF","APOTEK AZALEA LEMBURSITU","KOTA SUKABUMI","JAWA BARAT","","COD","","083808692962","","","JL. PELABUHAN II NO.6
KEC. LEMBURSITU
KOTA SUKABUMI
JAWA BARAT",""
"SF","APOTEK AZIMAT","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","0813120025497","","","JL. KESAMBI NO.14
KESAMBI
KOTA CIREBON
JAWA BARAT",""
"SF","APOTEK AZIZAH","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","085794725354","","","CIPEJEH, LEMAH ABANG
LEMAHABANG
KAB CIREBON 45183
JAWA BARAT
",""
"SF","APOTEK AZKA CIREBON","KABUPATEN CIREBON","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","081221732624","","","JL. P. SUTAJAYA BLOK DEMANGAN DUSUN 2
GEBANG
KABUPATEN CIREBON 45191 
JAWA BARAT",""
"SF","APOTEK AZKA FARMA SEHAT","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","089693360601","","","JL. SULAKSANA 1 NO.8
KIARACONDONG
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK AZKA FARMA SUKABUMI","KABUPATEN SUKABUMI","JAWA BARAT","PT Lion Express","","","","","","JALAN RAYA PELABUHAN 2 CIKEMBANG RT 002 RW 004 CIMANGGU
CIKEMBAR
KAB SUKABUMI  ",""
"SF","APOTEK AZWA FARMA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. KI AGENG TAPA DESA PALIR
TENGAH TANI
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK AZZAHRA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","087829616800","","","JL. PANGERAN SUTAJAYA HILIR
GEBANG
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK AZZAM FARMA","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. P. DIPONEGORO NO.17
KESENDEN
CIREBON
JAWA BARAT",""
"SF","APOTEK BABAD","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","KRADENAN
TRUCUK
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK BABAKAN","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","081221090189","","","BABAKAN
BABAKAN
KABUPATEN CIREBON 45191
JAWA BARAT",""
"SF","APOTEK BABE","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","JL. PAHLAWAN REMPOA NO 1 
KEL REMPOA
CIPUTAT TIMUR
KOTA TANGERANG SELATAN",""
"SF","APOTEK BABELAN","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082299226150","","","JALAN RAYA BABELAN NO. 2
BABELAN
KAB BEKASI 17610
JAWA BARAT",""
"SF","APOTEK BAGAS","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","089668852433","","","JL. KISABALANANG BLOK SIREGEJI
ASPEN PLUMBON
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK BAGAS WARAS","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","TRUCUK RT.2/RW.4
TRUCUK
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK BAGAS WARAS JAMBANGAN","KABUPATEN SRAGEN","JAWA TENGAH","PAXEL","COD","","085728686117","","","JAMBANGAN RT.29 CELEB
KEDAWUNG
KAB SRAGEN
JAWA TENGAH",""
"SF","APOTEK BAGELEN","KABUPATEN PURWOREJO","JAWA TENGAH","PAXEL","COD","","0275324000","","","JL. WR. SUPRATMAN NO.20 (PANTOK)
PURWOREJO
KAB PURWOREJO
JAWA TENGAH",""
"SF","APOTEK BAGJA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","082120910359","","","JL. CENDANA RAYA NO.57
RT.4/RW.9 TALUN
TALUN (CIREBON SELATAN)
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK BAHAGIA KRETEK","KABUPATEN BANTUL","DI YOGYAKARTA","PAXEL","COD","","","","","DEPAN PASAR NGANGKRUK
KRETEK
KAB BANTUL  
DI YOGYAKARTA",""
"SF","APOTEK BAHAGIA PEDAN","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","JL. UTARA PASAR KIOS BARAT ET 19 KEDEN
PEDAN
KAB KLATEN  
JAWA TENGAH",""
"SF","APOTEK BAHAGIA PENJARINGAN","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0216621340","","","JL. TELUK GONG RAYA NO.39
PENJARINGAN
KOTA JAKARTA UTARA",""
"SF","APOTEK BAHAGIA PONDOK UNGU","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081291779304","","","PONDOK UNGGU PERMAI SEKTOR V BLOK E1 NO.17A BEKASI
BEKASI UTARA
KOTA BEKASI
JAWA BARAT",""
"SF","APOTEK BAHAGIA SUKABUMI","KABUPATEN SUKABUMI","JAWA BARAT","PT Lion Express","","","","","","JL. RAYA PONDOK KASO TONGGOH
CIDAHU
KAB SUKABUMI 43358 
JAWA BARAT",""
"SF","APOTEK BAHARI","KABUPATEN SRAGEN","JAWA TENGAH","PAXEL","COD","","","","","JL. PERINTIS KEMERDEKAAN NO.9A
NGRANDU NGLOROG
SRAGEN
KAB SRAGEN 57214 
JAWA TENGAH",""
"SF","APOTEK BAHIRAN","KABUPATEN SUKABUMI","JAWA BARAT","PT Lion Express","","","'088212631711","","","PASAR SUKARAJA
SUKARAJA
KAB SUKABUMI  '088212631711
JAWA BARAT
",""
"SF","APOTEK BAIK FARMA","KOTA BANDUNG","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","081222341212","","","RUKO NUSA INDAH BLOCK R NO 12
BANDUNG KIDUL
KOTA BANDUNG  
JAWA BARAT
",""
"SF","APOTEK BAIT ANNAHN","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","0228733534","","","JL. SURYALAYA 3 NO.49 RT.006/RW.004
LENGKONG
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK BAITAR FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","082227888819","","","l. Raya Kutruk - tigaraksa no 04
JAMBE
KABUPATEN TANGERANG 15720 
BANTEN
","COD"
"SF","APOTEK BAKTI ANUGERAH FARMA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. TAMAN KOPO INDAH 2A 10
MARGAASIH
KABUPATEN BANDUNG 40214 
JAWA BARAT",""
"SF","APOTEK BALADEWA 2","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","081224503951","","","JL. RAYA KOPO NO. 168
BOJONGLOA KALER
KOTA BANDUNG 
JAWA BARAT",""
"SF","APOTEK BALONGSARI","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","","","","JL. BALONGSARI TAMA B-5
TANDES
KOTA SURABAYA  
JAWA TIMUR",""
"SF","APOTEK BANGKIT","KABUPATEN PURWOREJO","JAWA TENGAH","PAXEL","","","","","","JL. MAGELANG KM. 4, SEJIAN KIDUL, TRIREJO
LOANO
KAB PURWOREJO  
JAWA TENGAH",""
"SF","APOTEK BANGKIT FARMA","KABUPATEN BANDUNG BARAT","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","083820282128","","","JL. RAYA SINARMULTI NO. 09 BATUJAJAR
BATUJAJAR
KABUPATEN BANDUNG BARAT  
JAWA BARAT
",""
