code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"MT","SAT BANDUNG","KOTA BANDUNG","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(022) 7800118","Sukamto Susilo","","JL. SOEKARNO HATTA NO.791
KEL. CISARANTEN WETAN KEC. CINAMBO
BANDUNG 40296 JAWA BARAT INDONESIA 
",""
"MT","SAT BANJARMASIN","Banjarmasin","Kalimantan Selatan","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294662515
","Prabowo Wisnardianto","","JL. RAYA CEMPAKA-PELAIHARI
DESA NUSA INDAH RT.05/RW.02
KEC. BATI-BATI KAB. TANAH LAUT
KALIMANTAN SELATAN 70852 INDONESIA ",""
"MT","SAT BATAM","Batam","Kepulauan Riau","PT. ANUGERAH BERDIKARI SEJATI","FTZ = Rp. 700.000,-
Ongkos Kirim Rp. 260.000,-/m3
","08:00 s/d 16:00","(0778) 4800234","Andi Nurdin","","CAMMO INDUSTRIAL PARK BLOK C NO.1
KEL. BALOI PERMAI KEC. BATAM
KOTA BATAM 29431
KEP. RIAU INDONESIA ",""
"MT","SAT BEKASI","KABUPATEN BEKASI","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 89841456
","Ronald Oktavianus K","","KAWASAN JABABEKA II PINTU 10
JL. INDUSTRI SELATAN BLOK PP 6 NO.6
DESA PASIR SSARI CIKARANG SELATAN
BEKASI 17530 JAWA BARAT INDONESIA ",""
"MT","SAT BOGOR","KABUPATEN BOGOR","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 82499234","Edy Kiswanto","","KAWASAN INDUSTRI MENARA PERMAI KAV.18
JL. RAYA NAROGONG KM23.8 CILEUNGSI 
BOGOR 16820 JAWA BARAT INDONESIA 
",""
"MT","SAT BULKY IMAM BONJOL","KOTA TANGERANG","Banten","PT. MANNA MANCA BERSAUDARA","","","","","","JL. IMAM BONJOL KM2
KEL. KARAWACI KEC. T KOTA
TANGERANG",""
"MT","SAT CIANJUR","Cianjur","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294662515
","Heriyanto","","JL. RAYA SUKABUMI KP. CIENDEUR
RT.001/RW.001 DESA BUMISARI
KEC. WARUNG KONDANG
CIANJUR 43261 JAWA BARAT INDONESIA ",""
"MT","SAT CIBINONG","KABUPATEN BOGOR","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 29568442","Paulus Widiatmoko","","JL. RAYA PEMDA KERADENAN RT.01/RW.10
KEL. KARADENAN KEC. CIBINONG (SEBERANG PERUM PURI NIRWANA 3)
BOGOR 16913 JAWA BARAT INDONESIA ",""
"MT","SAT CIKOKOL","KOTA TANGERANG","Banten","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 55754926
","Basuki Anwar","","JL. MH THAMRIN NO. 9
CIKOKOL TANGERANG 15117 BANTEN
INDONESIA ",""
"MT","SAT CILACAP","Cilacap","Jawa Tengah","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","Telp. (0282) 548345
Fax. (0282) 548337
","Wakimin Wiradiyana","","JL. MT HARYANONO NO.168
KOMP KAWASAN INDUSTRI CILACAP
KEL. LOMANIS KEC. CILACAP TENGAH
JAWA TENGAH",""
"MT","SAT CILENGSI","KABUPATEN BOGOR","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 82499234","Edy Kiswanto","","KAWASAN INDUSTRI MENARA PERMAI KAV.18
JL. RAYA NAROGONG KM23.8 CILEUNGSI
BOGOR 16820 JAWA BARAT INDONESIA 
",""
"MT","SAT CIMAHI","KOTA CIMAHI","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(022) 6675300
","Apriliani Nugraha","","JL. NANJUNG NO.153 RT.02/10
KEL. UTAMA KEC. CIMAHI TENGAH
CIMAHI 40525 JAWA BARAT
INDONESIA ","(Belum pernah Transaksi)"
"MT","SAT CIREBON/PLUMBON","KABUPATEN CIREBON","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0231) 8290000, 8290001","Suharno Patih","","JL. PANGERAN ANTASARI KM3
DESA LURAH KEC. PLUMBON
CIREBON 45158 JAWA BARAT INDONESIA ",""
"MT","SAT JAMBI","Muaro Jambi","Jambi","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0741) 5915999
","Syaipulloh Jialing","","JL. RAYA PALEMBANG - JAMBI KM14
PONDOK MEJA KEC. MESTONG KAB. MUARO
MUARO JAMBI 36364 JAMBI INDONESIA",""
"MT","SAT JEMBER","Jember","Jawa Timur","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0331) 426333, 0815 11636773","Muhamadilah Fatharani","","JL. BRAWIJAYA KOMPLEK REDJO AGUNG MANGLI
KAB. BANGKALAN JEMBER 68153
JAWA BARAT INDONESIA",""
"MT","SAT KARAWANG","KABUPATEN KARAWANG","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294675200","Rudi Zain","","JL. BY PASS KARAWANG
DESA MARGASARI KEC. KLARI
KARAWANG JAWA BARAT INDONESIA 
",""
"MT","SAT KLATEN","KABUPATEN KLATEN","Jawa Tengah","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0272) 555234","Zaul Fathulloh","","JL. RAYA SOLO - YOGYAKARTA KM21
DESA BANARAN DELANGGU KLATEN
",""
"MT","SAT KOTABUMI","Kotabumi","Lampung","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294668212","I Wayan Agus Andriyanta","","JL. LINTAS SUMATERA TEPUK LEBAN RT.01/RW.01
DESA KALIBALANGAN KEC. ABUNG SELATAN
KOTA BUMI LAMPUNG UTARA 34581
LAMPUNG INDONESIA 
",""
"MT","SAT LAMPUNG","BANDAR LAMPUNG","Lampung","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0721) 7699111, 081294668636
","Kuswondo","","JL. SOEKARNO HATTA KEL. CAMPANG RAYA RT.02
LINGKUNGAN 1 BAYUR TANJUNG KARANG TIMUR
BANDAR LAMPUNG
LAMPUNG INDONESIA",""
"MT","SAT LOMBOK","Lombok","Nusa Tenggara Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294669400
","Muhammad Yahmin","","JL. TGH SALEH HAMBALI KM 20
LINGKUNGAN DASAN CERMEN SELATAN
KEL. DASAN CERMEN KEC. SANDUBAYA
CAKRANEGARA MATARAM 83232 NTB INDONESIA ",""
"MT","SAT MAKASSAR","KOTA MAKASSAR","SULAWESI SELATAN","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","Telp. (0411) 4723201 / 4723210 Fax. (0411) 4723172 081294670143","Ichsan Basalamah","","JL. KIMA RAYA VIII BLOK SS NO.23
KEL. BIRA KEC. TAMALANREA
KOTA MAKASSAR
","Belum pernah Transaksi"
"MT","SAT MALANG","Malang","Jawa Timur","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0341) 459960","Puguh Sulistiyono","","JL. RAYA SINGOSARI KM.73
DESA LOSARI KEC. SINGOSARI
MALANG 65153 JAWA TIMUR INDONESIA 
",""
"MT","SAT MANADO","Manado","Sulawesi Utara","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","0","Hendro Za","","KOMPLEK PERGUDANGAN PUTRA BINTANG MINAHASA
JL. RAYA MANADO BITUNG
DESA KOLONGAN JAYA V
KEC. KALAWAT MINAHASA UTARA MANADO 95378
","Belum ada transaksi 2020"
"MT","SAT MATARAM","Mataram","Nusa Tenggara Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294669400","Muhammad Yamin","","JL. TGH SALEH HAMBALI KM20
LINGKUNGAN DASAN CERMEN SELATAN
KEL. DASAN CERMEN KEC. SANDBAYA
CAKRANEGARA MATARAM 83232 NTB INDONESIA",""
"MT","SAT MEDAN","Medan","Sumatera Utara","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(061) 80508008","Sahat Sinaga","","JL. INDUSTRI NO.99S
DESA TANJUNG MORAWA B KEC. TANJUNG MORAWA KAB. DELI SERDANG
MEDAN 20362 SUMATERA UTARA INDONESIA
",""
"MT","SAT PALEMBANG","KOTA PALEMBANG","SUMATERA SELATAN","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0711) 5611999","Sunar","","JL. TEMBUS TERMINAL ALANG-ALANG LEBAR
RT.12/RW.05  KEL. TALANG KELAPA KEC. ALANG-ALANG LEBAR
PALEMBANG 30151 SUMATERA SELATAN INDONESIA ",""
"MT","SAT PARUNG","KABUPATEN BOGOR","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294673054
","Pendi Izal","","JL. RAYA GUNUNG SINDUR
KAMPUNG TULANG KUNING KEL. WARU KEC. PARUNG
JAWA BARAT INDONESIA",""
"MT","SAT PEKANBARU","Pekanbaru","Riau","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0761) 8417106","Asis Sudarwono","","JL. AIR HITAM
KEL. PAYUNG SEKAKI KEC. TAMPAN
PEKANBARU 28292 RIAU INDONESIA",""
"MT","SAT PONTIANAK","Pontianak","Kalimantan Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0561) 8100934
","Wahyu Setiyo Utomo","","JL. TRITURA BLOK A7-9 RT.0/RW.01
KAWASAN PERGUDANGAN PERMATA TANJUNG HILIR
KALIMANTAN BARAT INDONESIA ",""
"MT","SAT REMBANG","Rembang","Jawa Tengah","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294676011","Hendra Supriadi","","JL. RAYA REMBANG - LASEM KM 3
DESA PASAR BANGGI RT.01/RW.05
KEC. REMBANG JAWA TENGAH INDONESIA ",""
"MT","SAT SEMARANG","Semarang","Jawa Tengah","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(024) 8662148","Astrianti Razeena","","KAWASAN INDUSTRI WIJAYA KUSUMA KAV3-4
JL. RAYA RANDUGARUT KM12.5
KEL. RANDU GARUT KEC. TUGU
SEMARANG JAWA TENGAH INDONESIA ",""
"MT","SAT SERANG","Serang","Banten","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","0","","","","belum pernah transaksi"
"MT","SAT SIDOARJO","Sidoarjo","Jawa Timur","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(031) 8912111","Edwin Aldrin","","JL. RAYA SUKODONO NO.45 KEBOANSIKEP
RT.09/RW.03 KEC. GEDANGAN KAB. SIDOARJO
SIDOARJO 61254 JAWA TIMUR INDONESIA ",""
"MT","SAT TANAH LAUT","Tanah Laut","Kalimantan Selatan","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","0","","","","Belum pernah transaksi tolong di cek"
"MT","VIVAHEALTH SEMARANG","Semarang","Jawa Tengah","JNE","","","024-76583886/ 6723208","","","JL. FATMAWATI NO.03/25
SENDANG MULYO
TEMBALANG SEMARANG
SEMARANG 50275 JAWA TENGAH INDONESIA ",""
"MT","VIVAHEALTH SIDOARJO","Sidoarjo","Jawa Timur","PT. LESTARI JAYA RAYA","","","031-59175816","","","KOMP. PERGUDANGAN DAN INDUSTRI NON B3
MEIKO ABADI DESA GEMURUNG
GEDANGAN SIDOARJO
SIDOARJO 61254 JAWA TIMUR INDONESIA ",""
